sending_institution,sending_course_code,sending_course_name,sending_credits,receiving_institution,receiving_course_code,receiving_course_name,credits_transferred,note,gen_ed_requirement,label,label_name,rule_applied
Quinsigamond,CIS 230,Mobile Apps Development,3,Worcester,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 232,.NET Programming II,3,Bridgewater,,Computer Elective,3,,-,1,partial_or_elective,Receiving course name is purely 'Elective' (no specific course match)
Quinsigamond,CIS 232,.NET Programming II,3,Fitchburg,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 232,.NET Programming II,3,Framingham,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 232,.NET Programming II,3,MCLA,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 232,.NET Programming II,3,Middlesex,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 232,.NET Programming II,3,Salem,,Information Technology Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 232,.NET Programming II,3,UMass Amherst,,major or elective credit,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 232,.NET Programming II,3,Westfield,,Elective,3,,-,1,partial_or_elective,Receiving course name is purely 'Elective' (no specific course match)
Quinsigamond,CIS 232,.NET Programming II,3,Worcester,CS 286,Database Design and Applications,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 241,Systems Analysis and Design,3,Bridgewater,,Computer Elective,3,,-,1,partial_or_elective,Receiving course name is purely 'Elective' (no specific course match)
Quinsigamond,CIS 241,Systems Analysis and Design,3,Bunker Hill,CIT 211,System Analysis and DesignThe department strongly suggests that students complete or take concurrently College Writing I (ENG111). For additional information and/or a course syllabus contact CITDepartment@bhcc.mass.edu.,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 241,Systems Analysis and Design,3,Fitchburg,CSC 3710,Systems Analysis Methods,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 241,Systems Analysis and Design,3,Framingham,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 241,Systems Analysis and Design,3,Holyoke,CSI 214,Systems Analysis and Design,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 241,Systems Analysis and Design,3,MassBay,CS 235,Information Systems Analysis and Design,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 241,Systems Analysis and Design,3,MCLA,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 241,Systems Analysis and Design,3,Middlesex,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 241,Systems Analysis and Design,3,Roxbury,IST 220,Systems Analysis and Design,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 241,Systems Analysis and Design,3,Salem,MIS 201,Introduction to Information Systems,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 241,Systems Analysis and Design,3,UMass Amherst,,major or elective credit,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 241,Systems Analysis and Design,3,UMass Dartmouth,,Free Elective,3,,-,1,partial_or_elective,Receiving course name contains 'free elective' or 'general elective'
Quinsigamond,CIS 241,Systems Analysis and Design,3,Westfield,CAIS 0346,Systems Analysis and Design,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 241,Systems Analysis and Design,3,Worcester,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 243,Database Management Application Development,3,Bridgewater,,Computer Elective,3,,-,1,partial_or_elective,Receiving course name is purely 'Elective' (no specific course match)
Quinsigamond,CIS 243,Database Management Application Development,3,Fitchburg,CSC 3011,Data Modeling and Database Design,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 243,Database Management Application Development,3,Framingham,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 243,Database Management Application Development,3,MCLA,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 243,Database Management Application Development,3,Middlesex,,Computer Applications Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 243,Database Management Application Development,3,Salem,,Not Transferable,,,-,0,not_transferable,Receiving course name indicates not transferable
Quinsigamond,CIS 243,Database Management Application Development,3,UMass Amherst,,major or elective credit,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 243,Database Management Application Development,3,UMass Dartmouth,,Free Elective,3,,-,1,partial_or_elective,Receiving course name contains 'free elective' or 'general elective'
Quinsigamond,CIS 243,Database Management Application Development,3,Westfield,,Elective,3,,-,1,partial_or_elective,Receiving course name is purely 'Elective' (no specific course match)
Quinsigamond,CIS 243,Database Management Application Development,3,Worcester,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 244,Database Management Concepts,3,Bridgewater,,Computer Elective,3,,-,1,partial_or_elective,Receiving course name is purely 'Elective' (no specific course match)
Quinsigamond,CIS 244,Database Management Concepts,3,Fitchburg,CSC 3011,Data Modeling and Database Design,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 244,Database Management Concepts,3,Framingham,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 244,Database Management Concepts,3,MCLA,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 244,Database Management Concepts,3,Middlesex,,Computer Applications Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 244,Database Management Concepts,3,Salem,,Not Transferable,,,-,0,not_transferable,Receiving course name indicates not transferable
Quinsigamond,CIS 244,Database Management Concepts,3,UMass Amherst,,Not transferable,,,-,0,not_transferable,Receiving course name indicates not transferable
Quinsigamond,CIS 244,Database Management Concepts,3,Westfield,,Elective,3,,-,1,partial_or_elective,Receiving course name is purely 'Elective' (no specific course match)
Quinsigamond,CIS 244,Database Management Concepts,3,Worcester,CS 265,Database Applications,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 246,.NET Programming III,3,Bridgewater,,Computer Elective,3,,-,1,partial_or_elective,Receiving course name is purely 'Elective' (no specific course match)
Quinsigamond,CIS 246,.NET Programming III,3,Fitchburg,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 246,.NET Programming III,3,Framingham,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 246,.NET Programming III,3,MCLA,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 246,.NET Programming III,3,Middlesex,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 246,.NET Programming III,3,Salem,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 246,.NET Programming III,3,UMass Amherst,,major or elective credit,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 246,.NET Programming III,3,UMass Dartmouth,,Free Elective,3,,-,1,partial_or_elective,Receiving course name contains 'free elective' or 'general elective'
Quinsigamond,CIS 246,.NET Programming III,3,Westfield,,Elective,3,,-,1,partial_or_elective,Receiving course name is purely 'Elective' (no specific course match)
Quinsigamond,CIS 246,.NET Programming III,3,Worcester,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 247,Database Administration,3,Bridgewater,,Computer Elective,3,,-,1,partial_or_elective,Receiving course name is purely 'Elective' (no specific course match)
Quinsigamond,CIS 247,Database Administration,3,Bunker Hill,CIT 245,Database AdministrationFor additional information and/or a course syllabus contact CITDeptment@bhcc.mass.edu.,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 247,Database Administration,3,Fitchburg,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 247,Database Administration,3,Framingham,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 247,Database Administration,3,MCLA,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 247,Database Administration,3,Middlesex,,Computer Applications Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 247,Database Administration,3,Salem,,Not Transferable,,,-,0,not_transferable,Receiving course name indicates not transferable
Quinsigamond,CIS 247,Database Administration,3,UMass Amherst,,Not transferable,,,-,0,not_transferable,Receiving course name indicates not transferable
Quinsigamond,CIS 247,Database Administration,3,Westfield,,Elective,3,,-,1,partial_or_elective,Receiving course name is purely 'Elective' (no specific course match)
Quinsigamond,CIS 247,Database Administration,3,Worcester,,Free Elective,3,,-,1,partial_or_elective,Receiving course name contains 'free elective' or 'general elective'
Quinsigamond,CIS 251,Quality Assurance Foundations,1,Fitchburg,,Computer Science Elective,1,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 251,Quality Assurance Foundations,1,Middlesex,,Computer Science Elective,1,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 251,Quality Assurance Foundations,1,Worcester,,Free Elective,1,,-,1,partial_or_elective,Receiving course name contains 'free elective' or 'general elective'
Quinsigamond,CIS 252,Information Architecture/User Interface Foundations,1,Fitchburg,,Computer Science Elective,1,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 252,Information Architecture/User Interface Foundations,1,Middlesex,,Computer Science Elective,1,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 252,Information Architecture/User Interface Foundations,1,Worcester,,Free Elective,1,,-,1,partial_or_elective,Receiving course name contains 'free elective' or 'general elective'
Quinsigamond,CIS 253,Security Techniques in Programming,1,Fitchburg,,Computer Science Elective,1,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 253,Security Techniques in Programming,1,Middlesex,,Computer Science Elective,1,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
